0.364,5.812
-0.182,6.016
2.273,6.236
-1.000,6.277
-1.273,6.310
-10.818,6.396
0.727,6.483
0.273,6.497
9.364,6.411
14.091,6.323
14.636,6.225
4.636,6.099
-2.818,5.948
5.091,5.671
-0.273,5.197
0.000,4.600
5.727,3.976
3.364,3.343
3.636,2.684
-2.727,2.038
-1.455,1.470
-0.364,1.120
0.818,1.000
1.727,1.000
1.909,1.000
-1.455,1.000
0.818,1.000
