344.161,5.812
1616.992,6.016
2964.203,6.236
4374.553,6.277
5992.633,6.310
6964.700,6.396
7342.311,6.483
7596.465,6.497
7829.849,6.411
8135.389,6.323
8554.816,6.225
9062.580,6.099
10147.608,5.948
11570.588,5.671
13260.501,5.197
14776.609,4.600
16575.903,3.976
18303.122,3.343
20062.815,2.684
21712.607,2.038
23176.982,1.470
24652.960,1.120
26017.055,1.000
27254.774,1.000
28205.050,1.000
29108.676,1.000
29907.498,1.000
