808.000,5.812
1831.000,6.016
2917.000,6.236
4052.000,6.277
5362.000,6.310
6142.000,6.396
6440.000,6.483
6634.000,6.497
6814.000,6.411
7048.000,6.323
7376.000,6.225
7777.000,6.099
8650.000,5.948
9797.000,5.671
11164.000,5.197
12388.000,4.600
13842.000,3.976
15236.000,3.343
16657.000,2.684
17990.000,2.038
19169.000,1.470
20357.000,1.120
21459.000,1.000
22456.000,1.000
23217.000,1.000
23940.000,1.000
24580.000,1.000
