22.000,5.812
48.000,6.016
72.000,6.236
94.000,6.277
119.000,6.310
139.000,6.396
150.000,6.483
163.000,6.497
174.000,6.411
206.000,6.323
239.000,6.225
271.000,6.099
295.000,5.948
321.000,5.671
345.000,5.197
368.000,4.600
400.000,3.976
429.000,3.343
458.000,2.684
479.000,2.038
506.000,1.470
532.000,1.120
557.000,1.000
585.000,1.000
616.000,1.000
638.000,1.000
666.000,1.000
