79.509,5.812
377.424,6.022
707.182,6.226
1036.774,6.239
1332.617,6.259
1661.028,6.302
2096.604,18.297
2503.110,49.439
2936.722,99.432
3406.516,173.183
3758.039,256.867
4088.568,349.084
4370.309,462.417
4827.388,691.528
5344.856,958.357
5851.242,1117.557
6304.315,1173.766
6770.430,1175.000
