44.000,5.812
88.000,6.022
132.000,6.226
176.000,6.239
220.000,6.259
264.000,6.302
308.000,18.297
352.000,49.439
396.000,99.432
440.000,173.183
484.000,256.867
528.000,349.084
572.000,462.417
616.000,691.528
660.000,958.357
704.000,1117.557
748.000,1173.766
792.000,1175.000
