22.000,5.812
51.000,6.022
76.000,6.226
105.000,6.239
122.000,6.259
139.000,6.302
163.000,18.297
184.000,49.439
211.000,99.432
239.000,173.183
270.000,256.867
302.000,349.084
334.000,462.417
372.000,691.528
408.000,958.357
445.000,1117.557
483.000,1173.766
520.000,1175.000
